s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0139049E+000, 1.6695061E-001
 2.0002727E+000, 1.1774291E-001
 3.0015253E+000, 1.8964358E-001
 4.0139601E+000, 2.6749534E-001
 5.0090135E+000, 2.8698609E-001
 6.0114531E+000, 2.9893707E-001
 7.0047063E+000, 3.1049243E-001
 8.0107329E+000, 3.0950704E-001
 9.0052362E+000, 3.3130910E-001
 1.0003515E+001, 3.2959712E-001
 1.1010248E+001, 3.3345785E-001
 1.2008409E+001, 2.9728138E-001
 1.3000148E+001, 3.1643533E-001
 1.4009490E+001, 2.5873406E-001
 1.5005308E+001, 2.6221867E-001
 1.6008513E+001, 2.5629762E-001
 1.7010337E+001, 2.8502408E-001
 1.8006584E+001, 2.6991200E-001
 1.9010334E+001, 2.5295141E-001
 2.0007801E+001, 2.8467441E-001
 2.1006817E+001, 3.4010285E-001
 2.2008140E+001, 3.1141535E-001
 2.3008667E+001, 1.7437397E-001
 2.4001402E+001, 2.5000000E-002
 2.5002021E+001, 2.5000000E-002
 2.6001194E+001, 2.5000000E-002
 2.7000933E+001, 2.5000000E-002
 2.8002140E+001, 2.5000000E-002
 2.9006274E+001, 3.0323633E-002
 3.0000795E+001, 2.8293644E-001
 3.1004060E+001, 1.0778520E-001
 3.2000554E+001, 3.9498364E-001
 3.3000684E+001, 4.6256880E-001
 3.4002131E+001, 4.4003406E-001
 3.5005902E+001, 4.5498910E-001
 3.6002720E+001, 4.1291563E-001
 3.7004440E+001, 4.8568271E-001
 3.8004959E+001, 7.7222294E-001
 3.9000483E+001, 8.5198669E-001
 4.0004659E+001, 8.6587548E-001
 4.1002128E+001, 3.4707841E-001
 4.2000249E+001, 4.9039013E-001
 4.3004647E+001, 9.4705511E-001
 4.4004545E+001, 1.0259529E+000
 4.5004033E+001, 7.0204685E-001
 4.6002094E+001, 3.2846603E-001
 4.7004370E+001, 2.1283368E-001
 4.8004092E+001, 8.3722275E-001
 4.9001386E+001, 5.5788083E-001
 5.0005183E+001, 3.1973559E-001
 5.1004342E+001, 3.1174250E-001
 5.2000103E+001, 3.3637309E-001
 5.3003165E+001, 4.1800560E-001
 5.4001289E+001, 4.1682793E-001
 5.5004482E+001, 3.6964442E-001
 5.6003626E+001, 4.8360380E-001
 5.7004124E+001, 4.7141720E-001
 5.8000567E+001, 5.7292124E-001
 5.9003461E+001, 4.1627417E-001
 6.0001099E+001, 4.7113238E-001
 6.1001603E+001, 4.7864116E-001
 6.2003092E+001, 5.5840820E-001
 6.3004538E+001, 5.2724284E-001
 6.4004024E+001, 6.1884610E-001
 6.5001419E+001, 8.6545408E-001
 6.6003942E+001, 1.0680026E+000
 6.7002611E+001, 1.2846889E+000
 6.8002771E+001, 1.4991037E+000
 6.9003704E+001, 1.5717110E+000
 7.0003469E+001, 1.6619678E+000
 7.1002529E+001, 1.7568320E+000
 7.2000941E+001, 1.8370295E+000
 7.3002909E+001, 1.9005673E+000
 7.4001035E+001, 1.9692008E+000
 7.5003184E+001, 2.0516711E+000
 7.6004756E+001, 2.1242706E+000
 7.7004616E+001, 2.1708889E+000
 7.8001068E+001, 2.2304431E+000
 7.9003226E+001, 2.2875096E+000
 8.0002385E+001, 2.3275535E+000
 8.1002434E+001, 2.3748087E+000
 8.2005357E+001, 2.4186366E+000
 8.3000636E+001, 2.4761297E+000
 8.4002624E+001, 2.5250000E+000
 8.5000431E+001, 2.5503309E+000
 8.6001040E+001, 2.6470520E+000
 8.7003361E+001, 2.6478899E+000
 8.8001462E+001, 2.7668959E+000
 8.9002725E+001, 2.7216160E+000
 9.0002441E+001, 2.7940633E+000
 9.1000942E+001, 2.8598162E+000
 9.2001352E+001, 2.9346793E+000
