s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0158594E+000, 3.8570532E-001
 2.0045256E+000, 2.5000000E-002
 3.0031818E+000, 2.5000000E-002
 4.0031035E+000, 2.5000000E-002
 5.0064510E+000, 2.5000000E-002
 6.0049823E+000, 2.5000000E-002
 7.0046844E+000, 2.5000000E-002
 8.0016996E+000, 2.5000000E-002
 9.0024854E+000, 2.8800623E-002
 1.0001978E+001, 2.5000000E-002
 1.1001863E+001, 2.5000000E-002
 1.2004746E+001, 2.5000000E-002
 1.3002062E+001, 2.5000000E-002
 1.4004087E+001, 2.7071121E-002
 1.5004942E+001, 7.5000000E-002
 1.6014416E+001, 7.5000000E-002
 1.7003939E+001, 7.5000000E-002
 1.8013637E+001, 6.9055125E-002
 1.9017026E+001, 7.5000000E-002
 2.0015193E+001, 4.9589046E-002
