s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0031828E+000, 1.8920375E-001
 2.0053370E+000, 7.7224453E-002
 3.0054504E+000, 8.8140244E-002
 4.0071580E+000, 1.3426277E-001
 5.0058547E+000, 1.7646726E-001
 6.0023751E+000, 3.1144993E-001
 7.0048798E+000, 6.3861995E-001
 8.0002506E+000, 7.0723857E-001
 9.0009883E+000, 8.4800865E-001
 1.0003693E+001, 1.6774311E+000
 1.1002839E+001, 1.8740786E+000
 1.2004344E+001, 2.3506529E+000
 1.3006696E+001, 2.6088661E+000
 1.4003004E+001, 2.8601900E+000
 1.5001986E+001, 3.1092892E+000
 1.6002483E+001, 3.3730266E+000
 1.7000570E+001, 3.6277899E+000
 1.8004624E+001, 3.9116229E+000
 1.9002693E+001, 4.1668671E+000
 2.0003700E+001, 4.4189709E+000
 2.1001397E+001, 4.6973896E+000
 2.2003613E+001, 4.9790323E+000
 2.3000886E+001, 5.2485773E+000
 2.4003982E+001, 5.5339205E+000
 2.5006228E+001, 5.8124739E+000
 2.6002407E+001, 6.0729987E+000
 2.7003970E+001, 6.3638398E+000
 2.8006284E+001, 6.6275279E+000
 2.9005398E+001, 6.9213226E+000
 3.0003677E+001, 7.1822981E+000
 3.1004260E+001, 7.4717206E+000
 3.2003960E+001, 7.7562658E+000
 3.3000005E+001, 7.9510326E+000
