s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0025907E+000, 3.9047904E-001
 2.0025592E+000, 2.5000000E-002
 3.0020317E+000, 2.5000000E-002
 4.0004139E+000, 2.5000000E-002
 5.0046824E+000, 2.5000000E-002
 6.0040103E+000, 2.5000000E-002
 7.0008115E+000, 2.5000000E-002
 8.0010174E+000, 2.5000000E-002
 9.0016984E+000, 2.5000000E-002
 1.0003093E+001, 3.4475219E-002
 1.1007002E+001, 2.5000000E-002
 1.2001151E+001, 2.5000000E-002
 1.3008176E+001, 2.5000000E-002
 1.4007745E+001, 4.2635687E-002
 1.5002363E+001, 4.7985403E-002
 1.6006397E+001, 3.1615655E-002
 1.7007510E+001, 7.3394217E-002
 1.8002122E+001, 5.8907534E-002
 1.9004625E+001, 7.5000000E-002
 2.0002512E+001, 7.5000000E-002
 2.1002564E+001, 7.5000000E-002
 2.2001948E+001, 7.5000000E-002
 2.3004341E+001, 8.8647358E-002
 2.4003527E+001, 9.2780365E-002
 2.5003047E+001, 7.5000000E-002
 2.6000913E+001, 8.5368934E-002
 2.7006296E+001, 1.2500000E-001
 2.8004185E+001, 1.3378756E-001
 2.9000915E+001, 1.5186765E-001
 3.0004915E+001, 1.2689073E-001
 3.1003622E+001, 1.2848570E-001
 3.2005991E+001, 1.6617971E-001
 3.3002118E+001, 1.8148726E-001
 3.4005502E+001, 2.1351574E-001
 3.5004268E+001, 1.9330098E-001
 3.6000230E+001, 1.9360192E-001
 3.7003390E+001, 2.3369510E-001
 3.8003828E+001, 2.5381882E-001
 3.9001129E+001, 2.3974142E-001
 4.0002284E+001, 2.3989384E-001
 4.1005030E+001, 2.7527828E-001
 4.2000622E+001, 2.9619929E-001
 4.3003329E+001, 2.8651745E-001
 4.4002350E+001, 3.0323643E-001
 4.5000348E+001, 3.0825064E-001
 4.6000565E+001, 3.2853610E-001
 4.7003451E+001, 3.3590534E-001
 4.8003833E+001, 3.5850220E-001
 4.9000051E+001, 3.5271503E-001
 5.0005579E+001, 3.8316235E-001
 5.1000864E+001, 3.7668637E-001
 5.2004595E+001, 4.1363470E-001
 5.3000320E+001, 4.2194987E-001
 5.4000171E+001, 4.2617685E-001
 5.5005483E+001, 4.2616001E-001
 5.6004074E+001, 4.3556010E-001
 5.7002916E+001, 4.6955416E-001
 5.8003470E+001, 4.7500000E-001
 5.9001591E+001, 4.7878446E-001
 6.0002486E+001, 4.9629401E-001
 6.1003159E+001, 4.9619117E-001
 6.2002103E+001, 5.3155562E-001
 6.3003086E+001, 5.4096177E-001
 6.4004915E+001, 5.5805755E-001
 6.5003862E+001, 5.5824079E-001
 6.6005250E+001, 5.8271029E-001
 6.7002363E+001, 5.8110875E-001
 6.8001310E+001, 5.8795636E-001
 6.9004288E+001, 6.1084378E-001
 7.0004661E+001, 6.1933441E-001
 7.1000984E+001, 6.3753562E-001
 7.2003323E+001, 6.7419960E-001
 7.3004164E+001, 6.7539683E-001
 7.4002628E+001, 6.7726911E-001
 7.5004426E+001, 6.9497024E-001
 7.6004186E+001, 6.9252274E-001
 7.7004241E+001, 7.0815659E-001
 7.8000415E+001, 7.2500000E-001
 7.9004957E+001, 7.2500000E-001
 8.0001687E+001, 7.5460657E-001
 8.1002035E+001, 7.5507816E-001
 8.2002918E+001, 7.5793039E-001
 8.3000018E+001, 7.7926635E-001
 8.4004778E+001, 8.1105244E-001
 8.5006380E+001, 8.0766874E-001
 8.6004781E+001, 8.3114648E-001
 8.7001190E+001, 8.2873917E-001
 8.8005332E+001, 8.4141513E-001
 8.9000434E+001, 8.5844820E-001
 9.0004011E+001, 8.7006010E-001
 9.1000643E+001, 8.7699545E-001
 9.2000143E+001, 9.0044764E-001
