s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0074050E+000, 8.6322111E-002
 2.0020315E+000, 3.3117365E-002
 3.0051798E+000, 6.6395164E-002
 4.0083781E+000, 1.1255596E-001
 5.0116348E+000, 1.2712366E-001
 6.0122101E+000, 1.4596774E-001
 7.0093321E+000, 1.5478555E-001
 8.0024117E+000, 1.8565574E-001
 9.0117712E+000, 2.5645161E-001
 1.0012277E+001, 1.7749439E-001
 1.1012258E+001, 1.7237365E-001
 1.2004996E+001, 2.6329028E-001
 1.3000084E+001, 2.4721198E-001
 1.4001041E+001, 2.3641732E-001
 1.5012507E+001, 2.2928571E-001
 1.6009523E+001, 1.7500000E-001
 1.7006685E+001, 2.1101152E-001
 1.8002890E+001, 1.5500000E-001
 1.9013326E+001, 2.0387324E-001
 2.0009531E+001, 2.5642857E-001
 2.1005735E+001, 2.1428571E-001
 2.2001940E+001, 2.0714286E-001
 2.3012376E+001, 1.0105634E-001
 2.4008581E+001, 1.0428571E-001
 2.5004785E+001, 1.1571429E-001
 2.6000990E+001, 4.7142857E-002
 2.7011426E+001, 2.9929577E-002
 2.8005174E+001, 2.7864207E-002
 2.9005691E+001, 2.5000000E-002
 3.0012309E+001, 5.0333333E-002
 3.1000137E+001, 7.2961957E-002
 3.2011882E+001, 7.6459233E-002
 3.3006875E+001, 6.3667490E-002
 3.4003506E+001, 6.5384615E-002
 3.5011115E+001, 2.5000000E-002
 3.6010177E+001, 2.5000000E-002
 3.7001556E+001, 2.5000000E-002
 3.8000730E+001, 2.5000000E-002
 3.9002320E+001, 2.5000000E-002
 4.0005198E+001, 2.5000000E-002
 4.1006465E+001, 2.5000000E-002
 4.2009863E+001, 2.5000000E-002
 4.3010355E+001, 2.5000000E-002
 4.4000447E+001, 2.5000000E-002
 4.5001584E+001, 1.3907121E-001
 4.6008285E+001, 4.9830591E-002
 4.7005241E+001, 1.4005376E-001
 4.8008842E+001, 3.8885951E-002
 4.9008037E+001, 2.5000000E-002
 5.0007485E+001, 2.5000000E-002
 5.1005890E+001, 2.5000000E-002
 5.2001758E+001, 2.5000000E-002
 5.3003447E+001, 2.5000000E-002
 5.4005924E+001, 2.5000000E-002
 5.5003655E+001, 1.4780825E-001
 5.6007104E+001, 1.5773855E-001
 5.7001046E+001, 5.3147406E-001
 5.8000482E+001, 6.2323589E-001
 5.9006140E+001, 3.9272607E-001
 6.0002803E+001, 2.0993337E-001
 6.1001956E+001, 2.0194485E-001
 6.2004218E+001, 8.4413154E-002
 6.3000871E+001, 2.5000000E-002
 6.4005846E+001, 1.1465264E-001
 6.5005134E+001, 3.2563987E-001
 6.6005124E+001, 6.5247689E-002
 6.7000302E+001, 4.2353659E-001
 6.8006469E+001, 6.2914188E-001
 6.9001742E+001, 1.1211889E+000
 7.0002953E+001, 1.1948146E+000
 7.1003667E+001, 1.2021348E+000
 7.2005142E+001, 1.2792672E+000
 7.3001503E+001, 1.3091545E+000
 7.4003934E+001, 1.2789718E+000
 7.5004049E+001, 1.3127381E+000
 7.6004916E+001, 1.3554078E+000
 7.7001690E+001, 1.3209662E+000
 7.8003228E+001, 1.3522258E+000
 7.9000106E+001, 1.2875056E+000
 8.0003811E+001, 1.4273023E+000
 8.1000249E+001, 1.5550515E+000
 8.2002860E+001, 1.3207208E+000
 8.3000488E+001, 1.5194439E+000
 8.4002700E+001, 1.4455355E+000
 8.5000494E+001, 1.5981125E+000
 8.6002586E+001, 1.5785441E+000
 8.7001736E+001, 1.6879533E+000
 8.8003410E+001, 1.7956312E+000
 8.9001221E+001, 1.7809546E+000
 9.0001677E+001, 1.8558326E+000
 9.1000077E+001, 1.8385505E+000
 9.2000522E+001, 1.9126529E+000
