s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0063007E+000, 3.8913164E-001
 2.0041730E+000, 2.5000000E-002
 3.0107468E+000, 5.6834247E-002
 4.0034143E+000, 3.0590256E-002
 5.0046608E+000, 2.7647873E-002
 6.0045617E+000, 2.5457136E-002
 7.0016140E+000, 3.1405688E-002
 8.0047865E+000, 2.7298788E-002
 9.0047047E+000, 2.5411874E-002
 1.0006354E+001, 2.5000000E-002
 1.1002953E+001, 2.5000000E-002
 1.2005660E+001, 2.5000000E-002
 1.3002729E+001, 2.5000000E-002
 1.4002015E+001, 2.5000000E-002
 1.5001997E+001, 5.7937948E-002
 1.6005398E+001, 5.5371797E-002
 1.7002574E+001, 5.8640081E-002
 1.8001347E+001, 4.7058143E-002
 1.9004979E+001, 3.7679904E-002
 2.0001805E+001, 4.2243358E-002
 2.1002974E+001, 3.7251921E-002
 2.2004747E+001, 5.2536869E-002
 2.3001676E+001, 1.1733933E-001
 2.4006317E+001, 1.2319774E-001
 2.5001283E+001, 1.0209519E-001
 2.6002868E+001, 1.1700123E-001
 2.7004195E+001, 5.8691849E-002
 2.8001842E+001, 5.3572740E-002
 2.9001431E+001, 7.1899672E-002
 3.0004380E+001, 6.8981024E-002
 3.1002204E+001, 1.3256845E-001
 3.2001605E+001, 1.6625645E-001
 3.3004442E+001, 1.1890298E-001
 3.4004091E+001, 5.1946498E-002
 3.5004446E+001, 2.5000000E-002
 3.6001101E+001, 3.4626971E-002
 3.7001931E+001, 1.6224524E-001
 3.8003031E+001, 1.2797020E-001
 3.9004648E+001, 2.5000000E-002
 4.0003630E+001, 4.5194629E-002
 4.1004082E+001, 6.0830721E-002
 4.2001180E+001, 2.5000000E-002
 4.3004533E+001, 3.8549714E-002
 4.4003865E+001, 6.0465222E-002
 4.5002352E+001, 7.5000000E-002
 4.6004213E+001, 7.5000000E-002
 4.7003031E+001, 7.5000000E-002
 4.8001575E+001, 9.2199542E-002
 4.9002355E+001, 1.7136424E-001
 5.0003749E+001, 1.7283302E-001
 5.1000952E+001, 1.5469066E-001
 5.2003426E+001, 2.2131061E-001
 5.3001413E+001, 1.5093792E-001
 5.4003187E+001, 1.2500000E-001
 5.5000741E+001, 1.6924704E-001
 5.6002751E+001, 2.1580737E-001
 5.7001913E+001, 1.7500000E-001
 5.8001034E+001, 2.7377441E-001
 5.9002548E+001, 1.7500000E-001
 6.0001078E+001, 1.7905563E-001
 6.1003041E+001, 2.5585954E-001
 6.2004896E+001, 2.4647580E-001
 6.3000249E+001, 2.2500000E-001
 6.4003380E+001, 2.2500000E-001
 6.5000696E+001, 2.3448489E-001
 6.6002106E+001, 2.7500000E-001
 6.7003425E+001, 2.7500000E-001
 6.8000523E+001, 2.7500000E-001
 6.9001043E+001, 2.7814907E-001
 7.0000145E+001, 3.7909536E-001
 7.1004661E+001, 3.3720158E-001
 7.2001768E+001, 3.2500000E-001
 7.3002208E+001, 3.4819766E-001
 7.4004546E+001, 3.4687422E-001
 7.5000448E+001, 4.2335928E-001
 7.6000662E+001, 3.7500000E-001
 7.7002205E+001, 3.7500000E-001
 7.8002600E+001, 3.7500000E-001
 7.9000956E+001, 4.2145471E-001
 8.0003427E+001, 4.2500000E-001
 8.1001095E+001, 4.4975516E-001
 8.2003302E+001, 4.2500000E-001
 8.3000072E+001, 4.2500000E-001
 8.4003227E+001, 4.6423806E-001
 8.5004936E+001, 4.7500000E-001
 8.6004579E+001, 4.7500000E-001
 8.7001517E+001, 4.8116870E-001
 8.8001707E+001, 5.0893703E-001
 8.9001780E+001, 5.2500000E-001
 9.0000351E+001, 5.2500000E-001
 9.1003987E+001, 5.2500000E-001
 9.2003242E+001, 5.2500000E-001
