s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0096932E+000, 1.1244802E-001
 2.0062152E+000, 2.5000000E-002
 3.0075890E+000, 2.5000000E-002
 4.0092147E+000, 2.5000000E-002
 5.0005143E+000, 2.5000000E-002
 6.0093682E+000, 2.5000000E-002
 7.0089287E+000, 2.5000000E-002
 8.0084892E+000, 2.5000000E-002
 9.0097490E+000, 4.6106923E-002
 1.0000446E+001, 7.5000000E-002
 1.1009227E+001, 8.5194175E-002
 1.2005475E+001, 1.1415334E-001
 1.3003665E+001, 1.3680506E-001
 1.4005008E+001, 1.6339348E-001
 1.5001292E+001, 2.0396994E-001
 1.6001448E+001, 2.4048788E-001
 1.7000372E+001, 1.8723722E-001
 1.8004150E+001, 3.2186570E-001
 1.9000289E+001, 3.2191203E-001
 2.0003958E+001, 2.5809527E-001
 2.1003950E+001, 4.2500000E-001
 2.2000147E+001, 4.6499086E-001
 2.3003868E+001, 4.7216583E-001
 2.4004724E+001, 5.2241115E-001
 2.5002472E+001, 5.7230620E-001
 2.6000481E+001, 6.0038944E-001
 2.7001609E+001, 6.2552580E-001
 2.8000697E+001, 8.9283552E-001
 2.9002206E+001, 1.0965762E+000
 3.0000901E+001, 1.6610909E+000
 3.1002092E+001, 1.2887242E+000
 3.2003035E+001, 2.0697526E+000
 3.3002051E+001, 1.6527909E+000
 3.4000684E+001, 1.6744163E+000
 3.5002817E+001, 1.8631233E+000
 3.6000284E+001, 2.1034343E+000
 3.7003953E+001, 2.1920639E+000
 3.8004105E+001, 2.3716700E+000
 3.9001793E+001, 2.8424419E+000
 4.0000487E+001, 2.3989538E+000
 4.1002862E+001, 2.6074262E+000
 4.2003195E+001, 2.5624202E+000
 4.3003484E+001, 2.6639155E+000
 4.4003005E+001, 2.7639340E+000
 4.5003227E+001, 3.1475264E+000
 4.6001780E+001, 3.0278204E+000
 4.7000728E+001, 3.3704445E+000
 4.8000009E+001, 3.6644923E+000
 4.9001972E+001, 3.5326332E+000
 5.0001681E+001, 3.3733643E+000
 5.1003506E+001, 3.5003201E+000
 5.2000193E+001, 3.0719324E+000
 5.3003762E+001, 2.6827955E+000
 5.4003147E+001, 3.4167851E+000
 5.5000929E+001, 3.2039545E+000
 5.6000533E+001, 3.1709366E+000
 5.7001456E+001, 3.4730885E+000
 5.8001405E+001, 3.6550923E+000
 5.9002782E+001, 4.8489328E+000
 6.0003080E+001, 4.1862546E+000
 6.1000628E+001, 3.8275101E+000
 6.2001025E+001, 4.6358961E+000
 6.3002200E+001, 4.5382732E+000
 6.4003121E+001, 5.2047493E+000
 6.5000895E+001, 4.7837660E+000
 6.6002786E+001, 5.1575068E+000
 6.7004189E+001, 4.8496428E+000
 6.8000310E+001, 5.4381609E+000
 6.9004271E+001, 5.0668849E+000
 7.0002447E+001, 4.7632425E+000
 7.1003913E+001, 5.0470709E+000
 7.2002195E+001, 4.7757777E+000
 7.3001367E+001, 4.9879572E+000
 7.4004788E+001, 4.5366544E+000
 7.5000689E+001, 4.6770314E+000
 7.6004292E+001, 5.3173569E+000
 7.7002035E+001, 5.6574684E+000
 7.8002000E+001, 5.6893737E+000
 7.9001463E+001, 5.6879595E+000
 8.0000688E+001, 5.7010619E+000
 8.1000389E+001, 6.4545226E+000
 8.2001726E+001, 6.6754720E+000
 8.3000238E+001, 6.3926759E+000
 8.4002826E+001, 6.5619976E+000
 8.5003477E+001, 6.9241805E+000
 8.6003451E+001, 5.9843857E+000
 8.7002302E+001, 7.1852578E+000
 8.8000103E+001, 6.7475434E+000
 8.9001901E+001, 6.9413224E+000
 9.0004132E+001, 6.6030841E+000
 9.1001643E+001, 6.6208536E+000
 9.2002354E+001, 6.9696389E+000
 9.3000451E+001, 6.5561369E+000
 9.4001981E+001, 6.2185166E+000
 9.5000812E+001, 6.7101509E+000
 9.6001952E+001, 6.3860951E+000
 9.7001578E+001, 6.1369192E+000
 9.8004086E+001, 6.1844130E+000
 9.9002132E+001, 6.7946330E+000
 1.0000332E+002, 6.2878286E+000
 1.0100251E+002, 6.2837187E+000
 1.0200091E+002, 6.3425631E+000
 1.0300414E+002, 6.3565871E+000
 1.0400547E+002, 6.4518897E+000
 1.0500378E+002, 6.4389267E+000
 1.0600538E+002, 6.5597920E+000
 1.0700567E+002, 6.6913158E+000
 1.0800170E+002, 6.7484665E+000
 1.0900578E+002, 6.9057191E+000
 1.1000410E+002, 7.0435022E+000
 1.1100093E+002, 7.1424436E+000
 1.1200096E+002, 7.1281559E+000
 1.1300133E+002, 7.2825500E+000
 1.1400379E+002, 7.3809102E+000
 1.1500173E+002, 7.5078399E+000
 1.1600220E+002, 7.5871987E+000
 1.1700037E+002, 7.6093907E+000
 1.1800539E+002, 7.7277756E+000
 1.1900755E+002, 7.7877601E+000
 1.2000260E+002, 7.8759715E+000
 1.2100609E+002, 7.9482495E+000
 1.2200137E+002, 7.9687154E+000
 1.2300501E+002, 7.8596078E+000
 1.2400079E+002, 7.6418478E+000
 1.2500655E+002, 7.9430117E+000
