s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0117838E+000, 3.8715832E-001
 2.0046680E+000, 2.5000000E-002
 3.0028311E+000, 2.5000000E-002
 4.0071057E+000, 2.5000000E-002
 5.0033373E+000, 2.5000000E-002
 6.0014479E+000, 2.5000000E-002
 7.0055013E+000, 2.5000000E-002
 8.0014181E+000, 2.5000000E-002
 9.0071011E+000, 2.5000000E-002
 1.0000049E+001, 2.5000000E-002
 1.1009264E+001, 2.5000000E-002
 1.2001749E+001, 2.5000000E-002
 1.3000329E+001, 7.0370493E-002
 1.4005600E+001, 7.5000000E-002
 1.5003980E+001, 7.5000000E-002
