s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0079164E+000, 1.0214559E-001
 2.0092052E+000, 2.5000000E-002
 3.0061635E+000, 2.5000000E-002
 4.0086686E+000, 2.5000000E-002
 5.0019475E+000, 2.5000000E-002
 6.0054807E+000, 2.5000000E-002
 7.0022758E+000, 2.5000000E-002
 8.0071333E+000, 2.5000000E-002
 9.0060256E+000, 2.5000000E-002
 1.0004059E+001, 2.5000000E-002
 1.1007295E+001, 4.4450319E-002
 1.2009184E+001, 7.5000000E-002
 1.3000511E+001, 8.2466128E-002
 1.4004338E+001, 7.9015690E-002
 1.5003369E+001, 1.0086098E-001
 1.6002811E+001, 1.2500000E-001
 1.7001452E+001, 1.6070284E-001
 1.8001015E+001, 1.5097139E-001
 1.9001277E+001, 1.7975240E-001
 2.0003345E+001, 2.2500000E-001
 2.1003980E+001, 2.1778334E-001
 2.2004369E+001, 2.5157172E-001
 2.3005415E+001, 2.7500000E-001
 2.4002128E+001, 2.7795678E-001
 2.5004424E+001, 3.2500000E-001
 2.6004706E+001, 3.2500000E-001
 2.7001880E+001, 3.5131905E-001
 2.8005943E+001, 3.7500000E-001
 2.9006336E+001, 3.6717895E-001
 3.0000964E+001, 4.0900442E-001
 3.1002480E+001, 4.2500000E-001
 3.2003010E+001, 5.4498447E-001
 3.3003135E+001, 1.0528855E+000
 3.4002338E+001, 1.2432459E+000
 3.5000382E+001, 1.1854425E+000
 3.6001295E+001, 1.8860329E+000
 3.7002802E+001, 1.4223300E+000
 3.8002039E+001, 1.5694210E+000
 3.9000883E+001, 1.5833339E+000
 4.0001684E+001, 2.0906797E+000
 4.1003129E+001, 2.1349544E+000
 4.2000170E+001, 2.1624756E+000
 4.3001741E+001, 2.6696440E+000
 4.4003406E+001, 1.8726520E+000
 4.5002455E+001, 2.4051071E+000
 4.6000498E+001, 2.4531390E+000
 4.7000393E+001, 2.2068986E+000
 4.8003400E+001, 2.4706752E+000
 4.9002017E+001, 2.7729666E+000
 5.0002932E+001, 2.3308454E+000
 5.1001336E+001, 2.7730808E+000
 5.2004000E+001, 2.9469138E+000
 5.3002024E+001, 2.6566789E+000
 5.4002724E+001, 2.9579964E+000
 5.5001181E+001, 3.1234963E+000
 5.6001811E+001, 3.3946032E+000
 5.7001832E+001, 2.7727912E+000
 5.8002730E+001, 2.3785191E+000
 5.9000558E+001, 3.7669949E+000
 6.0003989E+001, 3.0819814E+000
 6.1001479E+001, 3.0707477E+000
 6.2001263E+001, 3.2773261E+000
 6.3003475E+001, 3.4937164E+000
 6.4002488E+001, 3.8298378E+000
 6.5000015E+001, 3.7098272E+000
 6.6003113E+001, 3.9267813E+000
 6.7001941E+001, 4.1728975E+000
 6.8001499E+001, 3.6055656E+000
 6.9001707E+001, 3.6616200E+000
 7.0001013E+001, 4.0427496E+000
 7.1000765E+001, 3.5853227E+000
 7.2003763E+001, 1.9018381E+000
 7.3001400E+001, 3.0682073E+000
 7.4003168E+001, 3.4684154E+000
 7.5001279E+001, 3.3207710E+000
 7.6000705E+001, 3.2371535E+000
 7.7000661E+001, 3.2371831E+000
 7.8001702E+001, 2.9141219E+000
 7.9001433E+001, 4.2371524E+000
 8.0000382E+001, 4.5329567E+000
 8.1001369E+001, 3.9375093E+000
 8.2000760E+001, 2.9891451E+000
 8.3002078E+001, 4.2192701E+000
 8.4000259E+001, 3.4540747E+000
 8.5002366E+001, 4.7366744E+000
 8.6003286E+001, 3.4993928E+000
 8.7001708E+001, 4.5281839E+000
 8.8002779E+001, 3.9194255E+000
 8.9002541E+001, 3.3537902E+000
 9.0000952E+001, 3.9761219E+000
 9.1002467E+001, 4.2977593E+000
 9.2002464E+001, 3.9655359E+000
