s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0186027E+000, 1.5376579E-001
 2.0077323E+000, 2.5000000E-002
 3.0143183E+000, 2.5000000E-002
 4.0062525E+000, 6.1987839E-002
 5.0048290E+000, 6.9432636E-002
 6.0065519E+000, 1.7004330E-001
 7.0050195E+000, 1.5407338E-001
 8.0049269E+000, 1.3927584E-001
 9.0009617E+000, 1.5214035E-001
 1.0002588E+001, 3.2748492E-001
 1.1002030E+001, 7.2276267E-001
 1.2001390E+001, 8.7508815E-001
 1.3003271E+001, 1.0682511E+000
 1.4000117E+001, 1.2373160E+000
 1.5000088E+001, 1.4157438E+000
 1.6000660E+001, 1.6141917E+000
 1.7003114E+001, 1.7936441E+000
 1.8001644E+001, 1.9651344E+000
 1.9000999E+001, 2.1563266E+000
 2.0000878E+001, 2.3267487E+000
 2.1001345E+001, 2.4607597E+000
 2.2004283E+001, 2.6160465E+000
 2.3000475E+001, 2.8067848E+000
 2.4002123E+001, 2.9857480E+000
 2.5005551E+001, 3.1300339E+000
 2.6004987E+001, 3.2805969E+000
 2.7003027E+001, 3.4291907E+000
 2.8004856E+001, 3.6026803E+000
 2.9005250E+001, 3.7748127E+000
 3.0005029E+001, 3.9390634E+000
 3.1005580E+001, 4.1103277E+000
 3.2005631E+001, 4.2878645E+000
 3.3001840E+001, 4.4888254E+000
 3.4003926E+001, 4.7139296E+000
 3.5002271E+001, 4.9026257E+000
 3.6002928E+001, 5.0810046E+000
 3.7003265E+001, 5.2493727E+000
 3.8000987E+001, 5.4108811E+000
 3.9002526E+001, 5.5222660E+000
 4.0003857E+001, 5.6716449E+000
 4.1001836E+001, 5.8105411E+000
 4.2001693E+001, 5.9857387E+000
 4.3003808E+001, 6.1326655E+000
 4.4003959E+001, 6.2967645E+000
 4.5000119E+001, 6.4426922E+000
 4.6001023E+001, 6.5958150E+000
 4.7002390E+001, 6.7792839E+000
 4.8001150E+001, 6.9749518E+000
 4.9003427E+001, 7.1704699E+000
 5.0004589E+001, 7.3111921E+000
 5.1000824E+001, 7.4729104E+000
 5.2002957E+001, 7.6724193E+000
 5.3003607E+001, 7.8112121E+000
 5.4009159E+001, 7.9478290E+000
