s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0209864E+000, 8.0521208E-002
 2.0192885E+000, 6.1972075E-002
 3.0093519E+000, 7.5198183E-002
 4.0075935E+000, 1.4895853E-001
 5.0061843E+000, 1.6878516E-001
 6.0031439E+000, 2.2376107E-001
 7.0008445E+000, 2.2331390E-001
 8.0022058E+000, 2.4205437E-001
 9.0078198E+000, 3.6983573E-001
 1.0006719E+001, 3.7054502E-001
 1.1001850E+001, 4.2082480E-001
 1.2010660E+001, 4.0662231E-001
 1.3009016E+001, 3.4147041E-001
 1.4000894E+001, 5.0909091E-001
 1.5007980E+001, 3.4787158E-001
 1.6011491E+001, 3.7252109E-001
 1.7014242E+001, 3.6428571E-001
 1.8004585E+001, 3.0614434E-001
 1.9013333E+001, 3.6177048E-001
 2.0005536E+001, 3.8297101E-001
 2.1005211E+001, 2.9205621E-001
 2.2001194E+001, 2.3214286E-001
 2.3011406E+001, 2.4119718E-001
 2.4000276E+001, 3.1312950E-001
 2.5005112E+001, 4.4141000E-001
 2.6003268E+001, 3.5884754E-001
 2.7000775E+001, 2.5000000E-002
 2.8001264E+001, 2.5000000E-002
 2.9006673E+001, 2.5000000E-002
 3.0017003E+001, 2.5000000E-002
 3.1005032E+001, 2.5000000E-002
 3.2007611E+001, 2.5000000E-002
 3.3007535E+001, 2.5000000E-002
 3.4017857E+001, 2.5000000E-002
 3.5009115E+001, 2.5000000E-002
 3.6017531E+001, 2.5000000E-002
 3.7007264E+001, 2.5000000E-002
 3.8011730E+001, 2.5000000E-002
 3.9001895E+001, 2.5000000E-002
 4.0011049E+001, 2.5000000E-002
 4.1018127E+001, 2.5000000E-002
 4.2003837E+001, 2.5000000E-002
 4.3002758E+001, 2.5000000E-002
 4.4005782E+001, 2.5000000E-002
 4.5010792E+001, 2.5000000E-002
 4.6015803E+001, 2.5000000E-002
 4.7010957E+001, 2.5000000E-002
 4.8008847E+001, 2.5000000E-002
 4.9006737E+001, 2.5000000E-002
 5.0004627E+001, 2.5000000E-002
 5.1002517E+001, 2.5000000E-002
 5.2000407E+001, 2.5000000E-002
 5.3021504E+001, 2.5000000E-002
 5.4019394E+001, 2.5000000E-002
 5.5014366E+001, 2.5000000E-002
 5.6019364E+001, 2.5000000E-002
 5.7001521E+001, 2.5000000E-002
 5.8006518E+001, 2.5000000E-002
 5.9011516E+001, 2.5000000E-002
 6.0016513E+001, 2.5000000E-002
 6.1021511E+001, 2.5000000E-002
 6.2003667E+001, 2.5000000E-002
 6.3008665E+001, 2.5000000E-002
 6.4013662E+001, 2.5000000E-002
 6.5018660E+001, 2.5000000E-002
 6.6000816E+001, 2.5000000E-002
 6.7005814E+001, 2.5000000E-002
 6.8010812E+001, 2.5000000E-002
 6.9015809E+001, 2.5000000E-002
 7.0020807E+001, 2.5000000E-002
 7.1002963E+001, 2.5000000E-002
 7.2007961E+001, 2.5000000E-002
 7.3012958E+001, 2.5000000E-002
 7.4017956E+001, 2.5000000E-002
 7.5000112E+001, 2.5000000E-002
 7.6005110E+001, 7.5000000E-002
 7.7010107E+001, 7.5000000E-002
 7.8015105E+001, 7.5000000E-002
