s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0104555E+000, 1.3660495E-001
 2.0007933E+000, 7.5000000E-002
 3.0041971E+000, 7.5000000E-002
 4.0013116E+000, 7.5000000E-002
 5.0045747E+000, 7.5000000E-002
 6.0078379E+000, 7.5000000E-002
 7.0111010E+000, 7.8932584E-002
 8.0075288E+000, 8.0540885E-002
 9.0048366E+000, 7.9465016E-002
 1.0002478E+001, 8.1609050E-002
 1.1005841E+001, 1.8022555E-001
 1.2002822E+001, 2.5728620E-001
 1.3000035E+001, 3.0388175E-001
 1.4004658E+001, 3.9410662E-001
 1.5004920E+001, 3.0110183E-001
 1.6000911E+001, 3.4161145E-001
 1.7000189E+001, 3.4498776E-001
 1.8000526E+001, 6.3297588E-001
 1.9001631E+001, 7.3835515E-001
 2.0001803E+001, 7.7244966E-001
 2.1004297E+001, 8.8481876E-001
 2.2000730E+001, 9.5889069E-001
 2.3001604E+001, 1.0790485E+000
 2.4000050E+001, 1.0968764E+000
 2.5003428E+001, 1.2597316E+000
 2.6002928E+001, 1.3148464E+000
 2.7001458E+001, 1.4068432E+000
 2.8003400E+001, 1.5382353E+000
 2.9001610E+001, 1.5436905E+000
 3.0002859E+001, 1.7204206E+000
 3.1001778E+001, 1.9492483E+000
 3.2001526E+001, 1.9487221E+000
 3.3000101E+001, 2.2717898E+000
 3.4001784E+001, 2.3859571E+000
 3.5000042E+001, 2.5674250E+000
 3.6001322E+001, 2.6099514E+000
 3.7000701E+001, 2.6731510E+000
 3.8002693E+001, 2.6648035E+000
 3.9000132E+001, 2.8478290E+000
 4.0000967E+001, 2.9098971E+000
 4.1001954E+001, 2.9577298E+000
 4.2002417E+001, 3.1484204E+000
 4.3003008E+001, 3.1740781E+000
 4.4000498E+001, 3.3331292E+000
 4.5003537E+001, 3.3949717E+000
 4.6001514E+001, 3.2904155E+000
 4.7004430E+001, 3.7090302E+000
 4.8001607E+001, 3.7457253E+000
 4.9003248E+001, 3.8300002E+000
 5.0004235E+001, 3.8310164E+000
 5.1001372E+001, 3.9495813E+000
 5.2002183E+001, 4.1126647E+000
 5.3001570E+001, 4.1964618E+000
 5.4001137E+001, 4.2799581E+000
 5.5001282E+001, 4.3038200E+000
 5.6002433E+001, 4.4204136E+000
 5.7004710E+001, 4.5754337E+000
 5.8000715E+001, 4.6479251E+000
 5.9001668E+001, 4.8608919E+000
 6.0002647E+001, 4.9534222E+000
 6.1003368E+001, 5.0373170E+000
 6.2000764E+001, 5.0935029E+000
 6.3001018E+001, 5.2412613E+000
 6.4003462E+001, 5.2164296E+000
 6.5002986E+001, 5.3517813E+000
 6.6004140E+001, 5.5806753E+000
 6.7004914E+001, 5.4952837E+000
 6.8000574E+001, 5.6409686E+000
 6.9001717E+001, 5.6892915E+000
 7.0000697E+001, 6.0324930E+000
 7.1001777E+001, 6.1059379E+000
 7.2002765E+001, 6.2482357E+000
 7.3005000E+001, 6.0826910E+000
 7.4000746E+001, 6.3608365E+000
 7.5000352E+001, 6.4982686E+000
 7.6001027E+001, 6.4804832E+000
 7.7004429E+001, 6.6709795E+000
 7.8004948E+001, 6.8002241E+000
 7.9003552E+001, 6.7834505E+000
 8.0004415E+001, 6.9302106E+000
 8.1000695E+001, 6.9084319E+000
 8.2005381E+001, 6.9920070E+000
 8.3001310E+001, 7.1611684E+000
 8.4001396E+001, 7.3691562E+000
 8.5001459E+001, 7.4579951E+000
 8.6002832E+001, 7.6091124E+000
 8.7000949E+001, 7.5755777E+000
 8.8000446E+001, 7.6281883E+000
 8.9005611E+001, 7.5921297E+000
 9.0005377E+001, 7.6903677E+000
 9.1000274E+001, 7.8013480E+000
 9.2002008E+001, 7.8660908E+000
 9.3004598E+001, 7.9608196E+000
 9.4000234E+001, 7.9626389E+000
 9.5001681E+001, 7.9742336E+000
 9.6000442E+001, 7.9750000E+000
 9.7010111E+001, 7.6736366E+000
