s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0092203E+000, 3.8807822E-001
 2.0154442E+000, 6.2784044E-002
 3.0034156E+000, 6.5867690E-002
 4.0021338E+000, 5.2114089E-002
 5.0042179E+000, 2.8187400E-002
 6.0021220E+000, 2.6682027E-002
 7.0058952E+000, 5.1539501E-002
 8.0046695E+000, 2.5000000E-002
 9.0063688E+000, 2.5000000E-002
 1.0004541E+001, 5.8910219E-002
 1.1003283E+001, 5.3369895E-002
 1.2003575E+001, 8.1908144E-002
 1.3003777E+001, 1.0994671E-001
 1.4005672E+001, 1.2686572E-001
 1.5002328E+001, 1.7500000E-001
 1.6000694E+001, 1.9759272E-001
 1.7001182E+001, 2.2882148E-001
 1.8003592E+001, 2.7131854E-001
 1.9001431E+001, 3.0419389E-001
 2.0004273E+001, 3.3517258E-001
 2.1004190E+001, 3.7311933E-001
 2.2005507E+001, 4.0338295E-001
 2.3001056E+001, 4.3372534E-001
 2.4004317E+001, 4.6557151E-001
 2.5004778E+001, 5.2146224E-001
 2.6001866E+001, 5.6244561E-001
 2.7003971E+001, 6.3106896E-001
 2.8001076E+001, 6.6156218E-001
 2.9000887E+001, 6.6378197E-001
 3.0001181E+001, 6.9497838E-001
 3.1003532E+001, 7.7333019E-001
 3.2001487E+001, 7.3516242E-001
 3.3001312E+001, 7.7970329E-001
 3.4000766E+001, 8.3479852E-001
 3.5000682E+001, 8.7209554E-001
 3.6000647E+001, 8.9286291E-001
 3.7002928E+001, 9.3016572E-001
 3.8002963E+001, 9.8845163E-001
 3.9002634E+001, 1.0530003E+000
 4.0000853E+001, 1.1040130E+000
 4.1000712E+001, 1.1091937E+000
 4.2002358E+001, 1.1599056E+000
 4.3003421E+001, 1.2206411E+000
 4.4002173E+001, 1.2490432E+000
 4.5004175E+001, 1.2873487E+000
 4.6000413E+001, 1.3374778E+000
 4.7000639E+001, 1.3927450E+000
 4.8003992E+001, 1.4393777E+000
 4.9004657E+001, 1.4835857E+000
 5.0000532E+001, 1.5208869E+000
 5.1001801E+001, 1.5605918E+000
 5.2000268E+001, 1.6280006E+000
 5.3004752E+001, 1.6450557E+000
 5.4003631E+001, 1.7000386E+000
 5.5000605E+001, 1.7467773E+000
 5.6000009E+001, 1.7877957E+000
 5.7000791E+001, 1.7997118E+000
 5.8003838E+001, 1.8508660E+000
 5.9000079E+001, 1.8967532E+000
 6.0001375E+001, 1.9251501E+000
 6.1004779E+001, 1.9798849E+000
 6.2002374E+001, 1.9973271E+000
 6.3003392E+001, 2.0164105E+000
 6.4001248E+001, 2.0460278E+000
 6.5000076E+001, 2.1644276E+000
 6.6000344E+001, 2.1442239E+000
 6.7001192E+001, 2.1369355E+000
 6.8004187E+001, 2.2755931E+000
 6.9001455E+001, 2.2716471E+000
 7.0002883E+001, 2.5015507E+000
 7.1003081E+001, 2.2620123E+000
 7.2001570E+001, 2.3814209E+000
 7.3003039E+001, 2.3976878E+000
 7.4001501E+001, 2.3328375E+000
 7.5001075E+001, 2.3780054E+000
 7.6003721E+001, 2.4794589E+000
 7.7003579E+001, 2.4524073E+000
 7.8000693E+001, 2.4283303E+000
 7.9003122E+001, 2.5362496E+000
 8.0003273E+001, 2.7665670E+000
 8.1003901E+001, 2.6074424E+000
 8.2005515E+001, 2.7600023E+000
 8.3000612E+001, 2.6409925E+000
 8.4002042E+001, 2.8404407E+000
 8.5003998E+001, 2.8403318E+000
 8.6003757E+001, 2.9458460E+000
 8.7004450E+001, 2.9839109E+000
 8.8005602E+001, 3.0395010E+000
 8.9001707E+001, 3.1134663E+000
 9.0003271E+001, 3.1231076E+000
 9.1001602E+001, 3.1858595E+000
 9.2003680E+001, 3.2301343E+000
