s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0222974E+000, 1.9875673E-001
 2.0096642E+000, 3.1742770E-002
 3.0160072E+000, 2.5000000E-002
 4.0107144E+000, 2.5000000E-002
 5.0105304E+000, 2.5000000E-002
 6.0034547E+000, 2.5000000E-002
 7.0105090E+000, 2.6276507E-002
 8.0007080E+000, 2.5000000E-002
 9.0066450E+000, 2.5000000E-002
 1.0000381E+001, 2.5000000E-002
 1.1002348E+001, 4.5496575E-002
 1.2006035E+001, 8.7434928E-002
 1.3005691E+001, 1.2500000E-001
 1.4000604E+001, 1.2814013E-001
 1.5005525E+001, 1.8399993E-001
 1.6002988E+001, 1.7860505E-001
 1.7005594E+001, 2.4332071E-001
 1.8006226E+001, 2.3588397E-001
 1.9001779E+001, 2.7500000E-001
 2.0003102E+001, 3.0859811E-001
 2.1003227E+001, 3.3421277E-001
 2.2002459E+001, 3.8446690E-001
 2.3001552E+001, 5.2663371E-001
 2.4003552E+001, 4.9638234E-001
 2.5000658E+001, 7.5136581E-001
 2.6000413E+001, 7.4356760E-001
 2.7002664E+001, 6.1297198E-001
 2.8004393E+001, 8.1276020E-001
 2.9001257E+001, 9.7425576E-001
 3.0004142E+001, 1.0140064E+000
 3.1003238E+001, 1.1101492E+000
 3.2003217E+001, 1.1964305E+000
 3.3004246E+001, 1.3833570E+000
 3.4000639E+001, 1.0637682E+000
 3.5001972E+001, 1.3315643E+000
 3.6002126E+001, 1.4988635E+000
 3.7001827E+001, 1.6150534E+000
 3.8004919E+001, 1.7007593E+000
 3.9002472E+001, 1.4404533E+000
 4.0002476E+001, 1.8365625E+000
 4.1003619E+001, 2.2089711E+000
 4.2000465E+001, 2.1612266E+000
 4.3000096E+001, 2.2521441E+000
 4.4003164E+001, 2.1802213E+000
 4.5004236E+001, 1.7508007E+000
 4.6003596E+001, 1.7584507E+000
 4.7002442E+001, 2.2414764E+000
 4.8003036E+001, 2.4020002E+000
 4.9003187E+001, 2.2653891E+000
 5.0003581E+001, 2.3720508E+000
 5.1002392E+001, 2.6553600E+000
 5.2001137E+001, 2.4142420E+000
 5.3002744E+001, 2.5270644E+000
 5.4004170E+001, 2.6074927E+000
 5.5002630E+001, 2.7026520E+000
 5.6002081E+001, 2.8668668E+000
 5.7000627E+001, 3.0964252E+000
 5.8002848E+001, 3.0658371E+000
 5.9003370E+001, 3.2235172E+000
 6.0002544E+001, 3.1690742E+000
 6.1002301E+001, 3.3516119E+000
 6.2002350E+001, 3.4484536E+000
 6.3000100E+001, 3.5556589E+000
 6.4001103E+001, 3.4918053E+000
 6.5004715E+001, 3.6979410E+000
 6.6000706E+001, 3.8896025E+000
 6.7000906E+001, 3.7925642E+000
 6.8004161E+001, 3.8835065E+000
 6.9000343E+001, 3.9730859E+000
 7.0000818E+001, 4.0427568E+000
 7.1000693E+001, 4.1470009E+000
 7.2000877E+001, 4.4079198E+000
 7.3003007E+001, 4.3985718E+000
 7.4005265E+001, 4.5713032E+000
 7.5000511E+001, 4.6521198E+000
 7.6004703E+001, 4.7193877E+000
 7.7001057E+001, 4.8541158E+000
 7.8001261E+001, 4.9333156E+000
 7.9004585E+001, 5.0519508E+000
 8.0000577E+001, 5.0335447E+000
 8.1002348E+001, 5.1239969E+000
 8.2003104E+001, 5.1713399E+000
 8.3000457E+001, 5.3951536E+000
 8.4001639E+001, 5.4172581E+000
 8.5003842E+001, 5.4229842E+000
 8.6002886E+001, 5.5635586E+000
 8.7005413E+001, 5.5552572E+000
 8.8002180E+001, 5.6415853E+000
 8.9001758E+001, 5.7305958E+000
 9.0001420E+001, 5.7803423E+000
 9.1003993E+001, 5.8136055E+000
 9.2004160E+001, 5.8378914E+000
 9.3001140E+001, 6.0358624E+000
 9.4000368E+001, 6.1019319E+000
 9.5004261E+001, 6.0202616E+000
 9.6004693E+001, 6.0189081E+000
 9.7001055E+001, 6.2461891E+000
 9.8003908E+001, 6.4474521E+000
 9.9001988E+001, 6.2173026E+000
 1.0000093E+002, 6.8173032E+000
 1.0100254E+002, 6.4700678E+000
 1.0200303E+002, 6.4838603E+000
 1.0300073E+002, 6.8410764E+000
 1.0400541E+002, 6.5507764E+000
 1.0500055E+002, 6.5316259E+000
 1.0600503E+002, 6.8577316E+000
 1.0700483E+002, 6.7544198E+000
 1.0800081E+002, 6.7288912E+000
 1.0900381E+002, 6.9314608E+000
 1.1000272E+002, 7.0266007E+000
 1.1100179E+002, 7.4618141E+000
 1.1200319E+002, 7.0392391E+000
 1.1300243E+002, 7.1688251E+000
 1.1400030E+002, 7.2708308E+000
 1.1500261E+002, 7.4096133E+000
 1.1600313E+002, 7.3577556E+000
 1.1700599E+002, 7.3002340E+000
 1.1800144E+002, 7.2547623E+000
 1.1900029E+002, 7.4751684E+000
 1.2000447E+002, 7.5602923E+000
 1.2100066E+002, 7.6205781E+000
 1.2200537E+002, 7.6469991E+000
 1.2300715E+002, 7.7583098E+000
 1.2400557E+002, 7.8303055E+000
 1.2500406E+002, 7.8410135E+000
 1.2600682E+002, 7.9233099E+000
 1.2700730E+002, 7.9242862E+000
 1.2800183E+002, 7.9384892E+000
 1.2901078E+002, 7.9686148E+000
 1.3001045E+002, 7.9750000E+000
