s,m
Time,"x"
 0.0000000E+000, 2.5000000E-002
 1.0013060E+000, 7.8878471E-002
 2.0002396E+000, 1.0091215E-001
 3.0055561E+000, 8.9290684E-002
 4.0058620E+000, 1.3025037E-001
 5.0089068E+000, 1.4396527E-001
 6.0059813E+000, 1.2575076E-001
 7.0079217E+000, 1.6565015E-001
 8.0064195E+000, 1.6580580E-001
 9.0052186E+000, 1.1845701E-001
 1.0006190E+001, 1.3552034E-001
 1.1002849E+001, 1.0956146E-001
 1.2002653E+001, 1.2472331E-001
 1.3007480E+001, 2.1219986E-001
 1.4005703E+001, 2.0076070E-001
 1.5009825E+001, 2.3292079E-001
 1.6004006E+001, 3.3950000E-001
 1.7008129E+001, 4.1955446E-001
 1.8003229E+001, 3.6120609E-001
 1.9006178E+001, 4.4058619E-001
 2.0007854E+001, 4.2193132E-001
 2.1002748E+001, 4.1504057E-001
 2.2002761E+001, 2.7496275E-001
 2.3000528E+001, 4.1074837E-001
 2.4000253E+001, 7.5000000E-002
 2.5006275E+001, 2.9014423E-001
 2.6000243E+001, 3.8069287E-001
 2.7008723E+001, 4.5747084E-001
 2.8000064E+001, 4.5069294E-001
 2.9001905E+001, 4.9809764E-001
 3.0005460E+001, 6.6422616E-001
 3.1002537E+001, 6.3823123E-001
 3.2004825E+001, 6.8790047E-001
 3.3004306E+001, 6.5570866E-001
 3.4004143E+001, 5.6927848E-001
 3.5003726E+001, 6.7445265E-001
 3.6006853E+001, 6.2794577E-001
 3.7003888E+001, 5.9193670E-001
 3.8002075E+001, 5.7163500E-001
 3.9004887E+001, 5.7235141E-001
 4.0001518E+001, 5.8310733E-001
 4.1001265E+001, 6.7778150E-001
 4.2000978E+001, 7.1423013E-001
 4.3001334E+001, 6.1295977E-001
 4.4001317E+001, 5.5638319E-001
 4.5004211E+001, 6.9721955E-001
 4.6003724E+001, 7.2421226E-001
 4.7002059E+001, 6.9712644E-001
 4.8000877E+001, 7.0539745E-001
 4.9004390E+001, 1.2522134E+000
 5.0001019E+001, 1.3688196E+000
 5.1002257E+001, 1.2213350E+000
 5.2003518E+001, 5.8033369E-001
 5.3000213E+001, 2.9089743E-001
 5.4002584E+001, 3.2946474E-001
 5.5000150E+001, 9.8976426E-001
 5.6000873E+001, 4.8576224E-001
 5.7000498E+001, 6.8600146E-001
 5.8002236E+001, 4.9791417E-001
 5.9001167E+001, 1.3478641E+000
 6.0003082E+001, 1.7378744E+000
 6.1002756E+001, 1.3661929E+000
 6.2003609E+001, 1.9909322E+000
 6.3002438E+001, 2.0430682E+000
 6.4000562E+001, 2.8201834E+000
 6.5001079E+001, 3.2411582E+000
 6.6000414E+001, 3.5001104E+000
 6.7003035E+001, 2.8521294E+000
 6.8002891E+001, 9.3193200E-001
 6.9000030E+001, 2.0518035E+000
 7.0000228E+001, 7.7766754E-001
 7.1001903E+001, 1.8375755E+000
 7.2000235E+001, 1.2620654E+000
 7.3000161E+001, 1.5446994E+000
 7.4000180E+001, 2.5045720E+000
 7.5003317E+001, 2.7620098E+000
 7.6000171E+001, 3.2418098E+000
 7.7003213E+001, 3.5467012E+000
 7.8002116E+001, 2.4735507E+000
 7.9001847E+001, 2.8813936E+000
 8.0002079E+001, 2.9462834E+000
 8.1003545E+001, 3.7014200E+000
 8.2003388E+001, 3.0372471E+000
 8.3002672E+001, 2.6534945E+000
 8.4000778E+001, 3.1130832E+000
 8.5002889E+001, 2.9908028E+000
 8.6003953E+001, 3.1174026E+000
 8.7000896E+001, 3.1775046E+000
 8.8003205E+001, 3.3855713E+000
 8.9000980E+001, 3.4635059E+000
 9.0002372E+001, 3.5469326E+000
 9.1004808E+001, 3.6638667E+000
 9.2001059E+001, 3.6820514E+000
